"","municip_code","state_code","municipality","total_pop","margin_index","marg_grade","deaths_total","deaths_execution","deaths_confront","deaths_aggression"
"1341",20343,"20","San Sebastián Abasolo","1 849",-0.0679,"Medio",0,0,0,0
"1342",20344,"20","San Sebastián Coatlán","2 613",0.7699,"Alto",0,0,0,0
"1343",20345,"20","San Sebastián Ixcapa","3 968",0.5853,"Alto",0,0,0,0
"1344",20346,"20","San Sebastián Nicananduta","1 449",0.4831,"Alto",0,0,0,0
"1345",20347,"20","San Sebastián Río Hondo","3 664",1.4309,"Muy alto",0,0,0,0
"1346",20348,"20","San Sebastián Tecomaxtlahuaca","8 246",0.795,"Alto",0,0,0,0
"1347",20349,"20","San Sebastián Teitipac","1 976",0.4039,"Alto",0,0,0,0
"1348",20350,"20","San Sebastián Tutla","16 241",-1.8906,"Muy bajo",0,0,0,0
"1349",20351,"20","San Simón Almolongas","2 623",0.8733,"Alto",0,0,0,0
"1350",20352,"20","San Simón Zahuatlán","3 833",2.1141,"Muy alto",0,0,0,0
"1351",20353,"20","Santa Ana","1 978",0.7192,"Alto",0,0,0,0
"1352",20354,"20","Santa Ana Ateixtlahuaca","510",2.263,"Muy alto",0,0,0,0
"1353",20355,"20","Santa Ana Cuauhtémoc","738",1.4606,"Muy alto",0,0,0,0
"1354",20356,"20","Santa Ana del Valle","1 993",0.4246,"Alto",0,0,0,0
"1355",20357,"20","Santa Ana Tavela","908",0.3482,"Medio",0,0,0,0
"1356",20358,"20","Santa Ana Tlapacoyan","1 854",0.6852,"Alto",0,0,0,0
"1357",20359,"20","Santa Ana Yareni","809",0.4497,"Alto",0,0,0,0
"1358",20360,"20","Santa Ana Zegache","3 592",0.8118,"Alto",0,0,0,0
"1359",20361,"20","Santa Catalina Quierí","922",0.9462,"Muy alto",0,0,0,0
"1360",20362,"20","Santa Catarina Cuixtla","1 496",0.4294,"Alto",0,0,0,0
"1361",20363,"20","Santa Catarina Ixtepeji","2 633",-0.0327,"Medio",0,0,0,0
"1362",20364,"20","Santa Catarina Juquila","14 710",0.6552,"Alto",1,1,0,0
"1363",20365,"20","Santa Catarina Lachatao","1 307",0.1408,"Medio",0,0,0,0
"1364",20366,"20","Santa Catarina Loxicha","3 986",1.724,"Muy alto",0,0,0,0
"1365",20367,"20","Santa Catarina Mechoacán","4 543",1.4514,"Muy alto",0,0,0,0
"1366",20368,"20","Santa Catarina Minas","1 816",0.3756,"Medio",0,0,0,0
"1367",20369,"20","Santa Catarina Quiané","1 847",-0.4172,"Medio",0,0,0,0
"1368",20370,"20","Santa Catarina Tayata","679",0.1222,"Medio",0,0,0,0
"1369",20371,"20","Santa Catarina Ticuá","954",0.8953,"Alto",0,0,0,0
"1370",20372,"20","Santa Catarina Yosonotú","1 886",1.1305,"Muy alto",0,0,0,0
"1371",20373,"20","Santa Catarina Zapoquila","448",0.8706,"Alto",0,0,0,0
"1372",20374,"20","Santa Cruz Acatepec","1 470",1.9271,"Muy alto",0,0,0,0
"1373",20375,"20","Santa Cruz Amilpas","10 120",-1.2808,"Muy bajo",0,0,0,0
"1374",20376,"20","Santa Cruz de Bravo","364",0.5233,"Alto",0,0,0,0
"1375",20377,"20","Santa Cruz Itundujia","10 975",1.5649,"Muy alto",0,0,0,0
"1376",20378,"20","Santa Cruz Mixtepec","3 615",0.4292,"Alto",0,0,0,0
"1377",20379,"20","Santa Cruz Nundaco","2 958",1.2786,"Muy alto",0,0,0,0
"1378",20380,"20","Santa Cruz Papalutla","1 972",0.2039,"Medio",0,0,0,0
"1379",20381,"20","Santa Cruz Tacache de Mina","2 606",-0.133,"Medio",0,0,0,0
"1380",20382,"20","Santa Cruz Tacahua","1 170",1.6343,"Muy alto",0,0,0,0
"1381",20383,"20","Santa Cruz Tayata","608",0.1971,"Medio",0,0,0,0
"1382",20384,"20","Santa Cruz Xitla","4 514",1.081,"Muy alto",0,0,0,0
"1383",20385,"20","Santa Cruz Xoxocotlán","77 833",-1.1262,"Bajo",0,0,0,0
"1384",20386,"20","Santa Cruz Zenzontepec","17 897",1.962,"Muy alto",0,0,0,0
"1385",20387,"20","Santa Gertrudis","2 858",0.1929,"Medio",0,0,0,0
"1386",20388,"20","Santa Inés del Monte","2 535",1.6027,"Muy alto",0,0,0,0
"1387",20389,"20","Santa Inés Yatzeche","921",1.2573,"Muy alto",0,0,0,0
"1388",20390,"20","Santa Lucía del Camino","47 356",-1.6222,"Muy bajo",0,0,0,0
"1389",20391,"20","Santa Lucía Miahuatlán","3 356",2.533,"Muy alto",0,0,0,0
"1390",20392,"20","Santa Lucía Monteverde","6 678",1.8183,"Muy alto",0,0,0,0
"1391",20393,"20","Santa Lucía Ocotlán","3 604",0.7066,"Alto",0,0,0,0
"1392",20394,"20","Santa María Alotepec","2 778",0.475,"Alto",0,0,0,0
"1393",20395,"20","Santa María Apazco","1 898",1.9245,"Muy alto",0,0,0,0
"1394",20396,"20","Santa María la Asunción","3 252",2.223,"Muy alto",0,0,0,0
"1395",20397,"20","Heroica Ciudad de Tlaxiaco","38 453",-0.2301,"Medio",0,0,0,0
"1396",20398,"20","Ayoquezco de Aldama","4 406",0.6012,"Alto",0,0,0,0
"1397",20399,"20","Santa María Atzompa","27 465",-0.8692,"Bajo",5,5,0,0
"1398",20400,"20","Santa María Camotlán","1 632",0.0619,"Medio",0,0,0,0
"1399",20401,"20","Santa María Colotepec","22 562",-0.1674,"Medio",1,1,0,0
"1400",20402,"20","Santa María Cortijo","1 083",0.4218,"Alto",0,0,0,0
"1401",20403,"20","Santa María Coyotepec","2 772",-0.7946,"Bajo",0,0,0,0
"1402",20404,"20","Santa María Chachoápam","766",-0.3559,"Medio",0,0,0,0
"1403",20405,"20","Villa de Chilapa de Díaz","1 932",0.2667,"Medio",0,0,0,0
"1404",20406,"20","Santa María Chilchotla","20 584",2.5231,"Muy alto",0,0,0,0
"1405",20407,"20","Santa María Chimalapa","8 506",1.3306,"Muy alto",0,0,0,0
"1406",20408,"20","Santa María del Rosario","480",0.4054,"Alto",0,0,0,0
"1407",20409,"20","Santa María del Tule","8 165",-1.7258,"Muy bajo",2,2,0,0
"1408",20410,"20","Santa María Ecatepec","3 461",0.305,"Medio",0,0,0,0
"1409",20411,"20","Santa María Guelacé","816",-0.4488,"Medio",0,0,0,0
"1410",20412,"20","Santa María Guienagati","3 286",1.451,"Muy alto",0,0,0,0
"1411",20413,"20","Santa María Huatulco","38 629",-0.635,"Medio",1,1,0,0
"1412",20414,"20","Santa María Huazolotitlán","10 794",0.6437,"Alto",0,0,0,0
"1413",20415,"20","Santa María Ipalapa","4 888",0.4984,"Alto",0,0,0,0
"1414",20416,"20","Santa María Ixcatlán","516",0.9926,"Muy alto",0,0,0,0
"1415",20417,"20","Santa María Jacatepec","9 240",0.5296,"Alto",0,0,0,0
"1416",20418,"20","Santa María Jalapa del Marqués","11 888",-0.2523,"Medio",0,0,0,0
"1417",20419,"20","Santa María Jaltianguis","575",-0.516,"Medio",0,0,0,0
"1418",20420,"20","Santa María Lachixío","1 680",1.0318,"Muy alto",0,0,0,0
"1419",20421,"20","Santa María Mixtequilla","4 442",0,"Medio",1,1,0,0
"1420",20422,"20","Santa María Nativitas","681",0.3995,"Alto",0,0,0,0
"1421",20423,"20","Santa María Nduayaco","550",0.8595,"Alto",0,0,0,0
"1422",20424,"20","Santa María Ozolotepec","3 992",1.3721,"Muy alto",0,0,0,0
"1423",20425,"20","Santa María Pápalo","2 209",1.2549,"Muy alto",0,0,0,0
"1424",20426,"20","Santa María Peñoles","7 865",1.7787,"Muy alto",0,0,0,0
"1425",20427,"20","Santa María Petapa","15 387",0.1601,"Medio",0,0,0,0
"1426",20428,"20","Santa María Quiegolani","1 770",1.3306,"Muy alto",0,0,0,0
"1427",20429,"20","Santa María Sola","1 524",1.209,"Muy alto",0,0,0,0
"1428",20430,"20","Santa María Tataltepec","253",0.6798,"Alto",0,0,0,0
"1429",20431,"20","Santa María Tecomavaca","1 774",0.0388,"Medio",0,0,0,0
"1430",20432,"20","Santa María Temaxcalapa","968",0.2324,"Medio",0,0,0,0
"1431",20433,"20","Santa María Temaxcaltepec","2 595",1.7456,"Muy alto",0,0,0,0
"1432",20434,"20","Santa María Teopoxco","4 651",1.2495,"Muy alto",0,0,0,0
"1433",20435,"20","Santa María Tepantlali","3 505",1.543,"Muy alto",0,0,0,0
"1434",20436,"20","Santa María Texcatitlán","1 113",0.69,"Alto",0,0,0,0
"1435",20437,"20","Santa María Tlahuitoltepec","9 663",1.3445,"Muy alto",0,0,0,0
"1436",20438,"20","Santa María Tlalixtac","1 754",1.2917,"Muy alto",0,0,0,0
"1437",20439,"20","Santa María Tonameca","24 318",1.3515,"Muy alto",2,2,0,0
"1438",20440,"20","Santa María Totolapilla","896",0.3505,"Medio",0,0,0,0
"1439",20441,"20","Santa María Xadani","7 781",0.1765,"Medio",0,0,0,0
"1440",20442,"20","Santa María Yalina","354",0.3896,"Medio",0,0,0,0
"1441",20443,"20","Santa María Yavesía","448",-0.5326,"Medio",0,0,0,0
"1442",20444,"20","Santa María Yolotepec","461",1.5007,"Muy alto",0,0,0,0
"1443",20445,"20","Santa María Yosoyúa","1 642",0.5313,"Alto",0,0,0,0
"1444",20446,"20","Santa María Yucuhiti","6 551",0.1703,"Medio",0,0,0,0
"1445",20447,"20","Santa María Zacatepec","15 076",0.7509,"Alto",0,0,0,0
"1446",20448,"20","Santa María Zaniza","2 009",1.7431,"Muy alto",0,0,0,0
"1447",20449,"20","Santa María Zoquitlán","3 359",0.8212,"Alto",3,3,0,0
"1448",20450,"20","Santiago Amoltepec","12 313",2.6075,"Muy alto",0,0,0,0
"1449",20451,"20","Santiago Apoala","1 053",1.5344,"Muy alto",0,0,0,0
"1450",20452,"20","Santiago Apóstol","4 220",1.3384,"Muy alto",0,0,0,0
"1451",20453,"20","Santiago Astata","3 915",0.1402,"Medio",0,0,0,0
"1452",20454,"20","Santiago Atitlán","3 180",0.9127,"Alto",0,0,0,0
"1453",20455,"20","Santiago Ayuquililla","2 748",0.852,"Alto",0,0,0,0
"1454",20456,"20","Santiago Cacaloxtepec","1 686",0.3672,"Medio",0,0,0,0
"1455",20457,"20","Santiago Camotlán","3 395",1.6365,"Muy alto",0,0,0,0
"1456",20458,"20","Santiago Comaltepec","1 115",0.107,"Medio",0,0,0,0
"1457",20459,"20","Santiago Chazumba","4 479",-0.1145,"Medio",0,0,0,0
"1458",20460,"20","Santiago Choápam","5 413",1.1904,"Muy alto",0,0,0,0
"1459",20461,"20","Santiago del Río","614",1.3458,"Muy alto",0,0,0,0
"1460",20462,"20","Santiago Huajolotitlán","4 350",-0.25,"Medio",0,0,0,0
"1461",20463,"20","Santiago Huauclilla","663",0.7344,"Alto",0,0,0,0
"1462",20464,"20","Santiago Ihuitlán Plumas","480",0.5615,"Alto",0,0,0,0
"1463",20465,"20","Santiago Ixcuintepec","1 568",0.675,"Alto",0,0,0,0
"1464",20466,"20","Santiago Ixtayutla","11 917",1.8667,"Muy alto",3,3,0,0
"1465",20467,"20","Santiago Jamiltepec","18 383",0.1058,"Medio",9,9,0,0
"1466",20468,"20","Santiago Jocotepec","13 568",1.1254,"Muy alto",0,0,0,0
"1467",20469,"20","Santiago Juxtlahuaca","32 927",1.3924,"Muy alto",1,1,0,0
"1468",20470,"20","Santiago Lachiguiri","4 693",0.9298,"Alto",0,0,0,0
"1469",20471,"20","Santiago Lalopa","496",0.6878,"Alto",0,0,0,0
"1470",20472,"20","Santiago Laollaga","3 198",-0.1713,"Medio",0,0,0,0
"1471",20473,"20","Santiago Laxopa","1 394",0.3313,"Medio",0,0,0,0
"1472",20474,"20","Santiago Llano Grande","3 260",0.3825,"Medio",0,0,0,0
"1473",20475,"20","Santiago Matatlán","9 653",1.0074,"Muy alto",0,0,0,0
"1474",20476,"20","Santiago Miltepec","409",0.0945,"Medio",0,0,0,0
"1475",20477,"20","Santiago Minas","1 430",1.4787,"Muy alto",0,0,0,0
"1476",20478,"20","Santiago Nacaltepec","1 913",0.4459,"Alto",0,0,0,0
"1477",20479,"20","Santiago Nejapilla","219",0.5345,"Alto",0,0,0,0
"1478",20480,"20","Santiago Nundiche","967",1.2819,"Muy alto",0,0,0,0
"1479",20481,"20","Santiago Nuyoó","1 966",0.5651,"Alto",0,0,0,0
"1480",20482,"20","Santiago Pinotepa Nacional","50 309",0.3178,"Medio",6,4,0,2
"1481",20483,"20","Santiago Suchilquitongo","9 542",-0.6906,"Medio",0,0,0,0
"1482",20484,"20","Santiago Tamazola","4 207",0.8173,"Alto",0,0,0,0
"1483",20485,"20","Santiago Tapextla","3 031",1.4999,"Muy alto",0,0,0,0
"1484",20486,"20","Villa Tejúpam de la Unión","2 469",0.1279,"Medio",0,0,0,0
"1485",20487,"20","Santiago Tenango","1 945",0.058,"Medio",0,0,0,0
"1486",20488,"20","Santiago Tepetlapa","131",0.0079,"Medio",0,0,0,0
"1487",20489,"20","Santiago Tetepec","4 953",1.2665,"Muy alto",3,3,0,0
"1488",20490,"20","Santiago Texcalcingo","3 076",1.5249,"Muy alto",0,0,0,0
"1489",20491,"20","Santiago Textitlán","4 170",0.7376,"Alto",0,0,0,0
"1490",20492,"20","Santiago Tilantongo","3 210",1.4096,"Muy alto",0,0,0,0
"1491",20493,"20","Santiago Tillo","553",-0.2025,"Medio",0,0,0,0
"1492",20494,"20","Santiago Tlazoyaltepec","4 894",1.5837,"Muy alto",0,0,0,0
"1493",20495,"20","Santiago Xanica","2 884",1.4097,"Muy alto",0,0,0,0
"1494",20496,"20","Santiago Xiacuí","2 171",-0.7275,"Bajo",0,0,0,0
"1495",20497,"20","Santiago Yaitepec","4 122",1.7663,"Muy alto",0,0,0,0
"1496",20498,"20","Santiago Yaveo","6 665",1.2321,"Muy alto",0,0,0,0
"1497",20499,"20","Santiago Yolomécatl","2 021",-0.5494,"Medio",0,0,0,0
"1498",20500,"20","Santiago Yosondúa","7 883",0.548,"Alto",0,0,0,0
"1499",20501,"20","Santiago Yucuyachi","940",0.6843,"Alto",0,0,0,0
"1500",20502,"20","Santiago Zacatepec","5 515",1.6354,"Muy alto",0,0,0,0
"1501",20503,"20","Santiago Zoochila","374",0.2888,"Medio",0,0,0,0
"1502",20504,"20","Nuevo Zoquiápam","1 652",0.3073,"Medio",0,0,0,0
"1503",20505,"20","Santo Domingo Ingenio","7 554",-0.5337,"Medio",0,0,0,0
"1504",20506,"20","Santo Domingo Albarradas","782",0.6862,"Alto",1,1,0,0
"1505",20507,"20","Santo Domingo Armenta","3 224",1.2113,"Muy alto",0,0,0,0
"1506",20508,"20","Santo Domingo Chihuitán","1 521",-0.389,"Medio",0,0,0,0
"1507",20509,"20","Santo Domingo de Morelos","10 547",1.8842,"Muy alto",1,1,0,0
"1508",20510,"20","Santo Domingo Ixcatlán","877",1.3931,"Muy alto",0,0,0,0
"1509",20511,"20","Santo Domingo Nuxaá","3 610",1.8017,"Muy alto",0,0,0,0
"1510",20512,"20","Santo Domingo Ozolotepec","913",1.1195,"Muy alto",0,0,0,0
"1511",20513,"20","Santo Domingo Petapa","8 394",0.0802,"Medio",0,0,0,0
"1512",20514,"20","Santo Domingo Roayaga","997",1.9334,"Muy alto",0,0,0,0
"1513",20515,"20","Santo Domingo Tehuantepec","61 872",-0.3683,"Medio",5,5,0,0
"1514",20516,"20","Santo Domingo Teojomulco","4 571",0.9857,"Muy alto",0,0,0,0
"1515",20517,"20","Santo Domingo Tepuxtepec","5 194",1.7391,"Muy alto",0,0,0,0
"1516",20518,"20","Santo Domingo Tlatayápam","153",-0.272,"Medio",0,0,0,0
"1517",20519,"20","Santo Domingo Tomaltepec","2 790",0.027,"Medio",0,0,0,0
"1518",20520,"20","Santo Domingo Tonalá","7 153",0.426,"Alto",0,0,0,0
"1519",20521,"20","Santo Domingo Tonaltepec","276",1.085,"Muy alto",0,0,0,0
"1520",20522,"20","Santo Domingo Xagacía","1 213",1.2966,"Muy alto",0,0,0,0
"1521",20523,"20","Santo Domingo Yanhuitlán","1 609",0.0016,"Medio",0,0,0,0
"1522",20524,"20","Santo Domingo Yodohino","369",0.269,"Medio",0,0,0,0
"1523",20525,"20","Santo Domingo Zanatepec","11 218",-0.0621,"Medio",0,0,0,0
"1524",20526,"20","Santos Reyes Nopala","15 986",0.9282,"Alto",1,1,0,0
"1525",20527,"20","Santos Reyes Pápalo","2 829",0.7513,"Alto",0,0,0,0
"1526",20528,"20","Santos Reyes Tepejillo","1 213",0.929,"Alto",0,0,0,0
"1527",20529,"20","Santos Reyes Yucuná","1 332",1.9253,"Muy alto",0,0,0,0
"1528",20530,"20","Santo Tomás Jalieza","3 385",0.8212,"Alto",1,1,0,0
"1529",20531,"20","Santo Tomás Mazaltepec","2 333",-0.3135,"Medio",0,0,0,0
"1530",20532,"20","Santo Tomás Ocotepec","4 076",0.9449,"Muy alto",0,0,0,0
"1531",20533,"20","Santo Tomás Tamazulapan","2 191",0.3438,"Medio",0,0,0,0
"1532",20534,"20","San Vicente Coatlán","3 964",1.3127,"Muy alto",0,0,0,0
"1533",20535,"20","San Vicente Lachixío","2 976",1.0411,"Muy alto",0,0,0,0
"1534",20536,"20","San Vicente Nuñú","493",0.1841,"Medio",0,0,0,0
"1535",20537,"20","Silacayoápam","6 747",0.6062,"Alto",0,0,0,0
"1536",20538,"20","Sitio de Xitlapehua","705",0.7003,"Alto",0,0,0,0
"1537",20539,"20","Soledad Etla","5 025",-0.874,"Bajo",0,0,0,0
"1538",20540,"20","Villa de Tamazulápam del Progreso","7 059",-0.704,"Bajo",0,0,0,0
"1539",20541,"20","Tanetze de Zaragoza","1 707",0.3618,"Medio",0,0,0,0
"1540",20542,"20","Taniche","746",0.5886,"Alto",0,0,0,0
"1541",20543,"20","Tataltepec de Valdés","5 561",1.105,"Muy alto",0,0,0,0
"1542",20544,"20","Teococuilco de Marcos Pérez","1 106",0.0831,"Medio",0,0,0,0
"1543",20545,"20","Teotitlán de Flores Magón","8 966",-0.6575,"Medio",0,0,0,0
"1544",20546,"20","Teotitlán del Valle","5 638",0.4452,"Alto",0,0,0,0
"1545",20547,"20","Teotongo","951",0.1546,"Medio",0,0,0,0
"1546",20548,"20","Tepelmeme Villa de Morelos","1 734",0.7767,"Alto",0,0,0,0
"1547",20549,"20","Tezoatlán de Segura y Luna","11 319",0.8814,"Alto",0,0,0,0
"1548",20550,"20","San Jerónimo Tlacochahuaya","5 076",-0.1902,"Medio",0,0,0,0
"1549",20551,"20","Tlacolula de Matamoros","19 625",-0.6106,"Medio",0,0,0,0
"1550",20552,"20","Tlacotepec Plumas","510",0.1183,"Medio",0,0,0,0
"1551",20553,"20","Tlalixtac de Cabrera","9 417",-0.5903,"Medio",4,4,0,0
"1552",20554,"20","Totontepec Villa de Morelos","5 598",0.8464,"Alto",0,0,0,0
"1553",20555,"20","Trinidad Zaachila","2 653",0.5151,"Alto",0,0,0,0
"1554",20556,"20","La Trinidad Vista Hermosa","249",0.1086,"Medio",0,0,0,0
"1555",20557,"20","Unión Hidalgo","13 970",-0.8612,"Bajo",0,0,0,0
"1556",20558,"20","Valerio Trujano","1 543",0.0285,"Medio",0,0,0,0
"1557",20559,"20","San Juan Bautista Valle Nacional","22 446",0.3897,"Medio",0,0,0,0
"1558",20560,"20","Villa Díaz Ordaz","6 174",0.5979,"Alto",0,0,0,0
"1559",20561,"20","Yaxe","2 683",0.5774,"Alto",0,0,0,0
"1560",20562,"20","Magdalena Yodocono de Porfirio Díaz","1 458",-0.1167,"Medio",0,0,0,0
"1561",20563,"20","Yogana","1 308",1.7649,"Muy alto",0,0,0,0
"1562",20564,"20","Yutanduchi de Guerrero","1 292",1.1328,"Muy alto",0,0,0,0
"1563",20565,"20","Villa de Zaachila","34 101",-0.174,"Medio",0,0,0,0
"1564",20566,"20","San Mateo Yucutindó","3 034",1.5104,"Muy alto",0,0,0,0
"1565",20567,"20","Zapotitlán Lagunas","3 133",1.4478,"Muy alto",2,2,0,0
"1566",20568,"20","Zapotitlán Palmas","1 514",0.8217,"Alto",0,0,0,0
"1567",20569,"20","Santa Inés de Zaragoza","1 707",0.7037,"Alto",0,0,0,0
"1568",20570,"20","Zimatlán de Álvarez","19 215",-0.0343,"Medio",4,4,0,0
"1569",21001,"21","Acajete","60 353",-0.29,"Medio",0,0,0,0
"1570",21002,"21","Acateno","8 916",0.7085,"Alto",0,0,0,0
"1571",21003,"21","Acatlán","33 865",-0.3309,"Medio",1,1,0,0
"1572",21004,"21","Acatzingo","52 078",-0.3057,"Medio",0,0,0,0
"1573",21005,"21","Acteopan","2 881",1.7171,"Muy alto",0,0,0,0
"1574",21006,"21","Ahuacatlán","14 754",1.0828,"Muy alto",0,0,0,0
"1575",21007,"21","Ahuatlán","3 403",0.9073,"Alto",0,0,0,0
"1576",21008,"21","Ahuazotepec","10 457",-0.184,"Medio",0,0,0,0
"1577",21009,"21","Ahuehuetitla","2 008",0.1738,"Medio",0,0,0,0
"1578",21010,"21","Ajalpan","60 621",0.9415,"Muy alto",0,0,0,0
"1579",21011,"21","Albino Zertuche","1 770",0.3139,"Medio",0,0,0,0
"1580",21012,"21","Aljojuca","6 288",0.122,"Medio",0,0,0,0
"1581",21013,"21","Altepexi","18 920",-0.1654,"Medio",0,0,0,0
"1582",21014,"21","Amixtlán","5 004",1.3695,"Muy alto",0,0,0,0
"1583",21015,"21","Amozoc","100 964",-0.8645,"Bajo",0,0,0,0
"1584",21016,"21","Aquixtla","7 848",0.5375,"Alto",0,0,0,0
"1585",21017,"21","Atempan","25 386",0.4256,"Alto",0,0,0,0
"1586",21018,"21","Atexcal","3 734",0.5458,"Alto",0,0,0,0
"1587",21019,"21","Atlixco","127 062",-0.7681,"Bajo",0,0,0,0
"1588",21020,"21","Atoyatempan","6 426",-0.2303,"Medio",0,0,0,0
"1589",21021,"21","Atzala","1 228",-0.212,"Medio",0,0,0,0
"1590",21022,"21","Atzitzihuacán","11 684",0.4917,"Alto",0,0,0,0
"1591",21023,"21","Atzitzintla","8 408",0.9562,"Muy alto",0,0,0,0
"1592",21024,"21","Axutla","947",0.3888,"Medio",0,0,0,0
"1593",21025,"21","Ayotoxco de Guerrero","8 153",0.6012,"Alto",0,0,0,0
"1594",21026,"21","Calpan","13 730",0.2085,"Medio",0,0,0,0
"1595",21027,"21","Caltepec","4 177",0.6447,"Alto",0,0,0,0
"1596",21028,"21","Camocuautla","2 476",1.1679,"Muy alto",0,0,0,0
"1597",21029,"21","Caxhuacan","3 791",0.575,"Alto",0,0,0,0
"1598",21030,"21","Coatepec","758",0.7191,"Alto",0,0,0,0
"1599",21031,"21","Coatzingo","2 964",0.4963,"Alto",0,0,0,0
"1600",21032,"21","Cohetzala","1 283",0.5118,"Alto",0,0,0,0
"1601",21033,"21","Cohuecan","4 763",0.276,"Medio",1,1,0,0
"1602",21034,"21","Coronango","34 596",-0.1688,"Medio",0,0,0,0
"1603",21035,"21","Coxcatlán","19 639",0.211,"Medio",0,0,0,0
"1604",21036,"21","Coyomeapan","14 205",1.7405,"Muy alto",0,0,0,0
"1605",21037,"21","Coyotepec","2 339",0.1192,"Medio",0,0,0,0
"1606",21038,"21","Cuapiaxtla de Madero","8 709",-0.1286,"Medio",0,0,0,0
"1607",21039,"21","Cuautempan","9 212",0.8615,"Alto",0,0,0,0
"1608",21040,"21","Cuautinchán","9 538",0.2229,"Medio",0,0,0,0
"1609",21041,"21","Cuautlancingo","79 153",-1.4406,"Muy bajo",0,0,0,0
"1610",21042,"21","Cuayuca de Andrade","3 062",0.8176,"Alto",0,0,0,0
"1611",21043,"21","Cuetzalan del Progreso","47 433",1.0597,"Muy alto",0,0,0,0
"1612",21044,"21","Cuyoaco","15 367",0.021,"Medio",0,0,0,0
"1613",21045,"21","Chalchicomula de Sesma","43 882",-0.3548,"Medio",0,0,0,0
"1614",21046,"21","Chapulco","6 992",-0.0963,"Medio",0,0,0,0
"1615",21047,"21","Chiautla","19 037",-0.185,"Medio",1,1,0,0
"1616",21048,"21","Chiautzingo","18 762",-0.4198,"Medio",1,1,0,0
"1617",21049,"21","Chiconcuautla","15 767",1.3785,"Muy alto",1,1,0,0
"1618",21050,"21","Chichiquila","24 148",0.9922,"Muy alto",0,0,0,0
"1619",21051,"21","Chietla","33 935",-0.3222,"Medio",1,1,0,0
"1620",21052,"21","Chigmecatitlán","1 227",0.4791,"Alto",2,2,0,0
"1621",21053,"21","Chignahuapan","57 909",-0.1251,"Medio",0,0,0,0
"1622",21054,"21","Chignautla","30 254",0.1818,"Medio",0,0,0,0
"1623",21055,"21","Chila","4 699",0.5053,"Alto",0,0,0,0
"1624",21056,"21","Chila de la Sal","1 237",0.3679,"Medio",0,0,0,0
"1625",21057,"21","Honey","7 463",0.8046,"Alto",0,0,0,0
"1626",21058,"21","Chilchotla","19 257",1.1472,"Muy alto",1,0,0,1
"1627",21059,"21","Chinantla","2 468",0.1545,"Medio",0,0,0,0
"1628",21060,"21","Domingo Arenas","6 946",-0.2344,"Medio",0,0,0,0
"1629",21061,"21","Eloxochitlán","12 575",1.7789,"Muy alto",0,0,0,0
"1630",21062,"21","Epatlán","4 594",0.0372,"Medio",0,0,0,0
"1631",21063,"21","Esperanza","13 785",-0.2058,"Medio",3,0,0,3
"1632",21064,"21","Francisco Z. Mena","16 270",0.4332,"Alto",0,0,0,0
"1633",21065,"21","General Felipe Ángeles","19 040",0.0506,"Medio",0,0,0,0
"1634",21066,"21","Guadalupe","6 276",0.6227,"Alto",3,0,3,0
"1635",21067,"21","Guadalupe Victoria","16 551",-0.0655,"Medio",0,0,0,0
"1636",21068,"21","Hermenegildo Galeana","7 718",1.1578,"Muy alto",0,0,0,0
"1637",21069,"21","Huaquechula","25 373",0.4499,"Alto",0,0,0,0
"1638",21070,"21","Huatlatlauca","6 643",0.9124,"Alto",0,0,0,0
"1639",21071,"21","Huauchinango","97 753",-0.301,"Medio",1,1,0,0
"1640",21072,"21","Huehuetla","15 689",1.7762,"Muy alto",0,0,0,0
"1641",21073,"21","Huehuetlán el Chico","8 679",0.1634,"Medio",0,0,0,0
"1642",21074,"21","Huejotzingo","63 457",-0.8645,"Bajo",0,0,0,0
"1643",21075,"21","Hueyapan","11 868",0.498,"Alto",0,0,0,0
"1644",21076,"21","Hueytamalco","26 689",0.6127,"Alto",0,0,0,0
"1645",21077,"21","Hueytlalpan","5 734",1.5548,"Muy alto",0,0,0,0
"1646",21078,"21","Huitzilan de Serdán","13 982",1.6447,"Muy alto",0,0,0,0
"1647",21079,"21","Huitziltepec","5 306",-0.3369,"Medio",0,0,0,0
"1648",21080,"21","Atlequizayan","2 833",0.9422,"Muy alto",0,0,0,0
"1649",21081,"21","Ixcamilpa de Guerrero","3 695",0.9141,"Alto",0,0,0,0
"1650",21082,"21","Ixcaquixtla","8 093",-0.0489,"Medio",0,0,0,0
"1651",21083,"21","Ixtacamaxtitlán","25 326",0.8142,"Alto",0,0,0,0
"1652",21084,"21","Ixtepec","6 811",1.3572,"Muy alto",0,0,0,0
"1653",21085,"21","Izúcar de Matamoros","72 799",-0.5757,"Medio",1,1,0,0
"1654",21086,"21","Jalpan","12 547",0.8645,"Alto",1,1,0,0
"1655",21087,"21","Jolalpan","12 662",0.8348,"Alto",0,0,0,0
"1656",21088,"21","Jonotla","4 598",0.8432,"Alto",0,0,0,0
"1657",21089,"21","Jopala","12 997",1.1779,"Muy alto",0,0,0,0
"1658",21090,"21","Juan C. Bonilla","18 540",-0.38,"Medio",0,0,0,0
"1659",21091,"21","Juan Galindo","10 213",-0.8734,"Bajo",0,0,0,0
"1660",21092,"21","Juan N. Méndez","5 223",0.7546,"Alto",0,0,0,0
"1661",21093,"21","Lafragua","7 767",0.5634,"Alto",0,0,0,0
"1662",21094,"21","Libres","31 532",-0.3931,"Medio",0,0,0,0
